design_name,parts
0,L1_NONCE_PAD,L2_NONCE_PAD,pTac,AraJ,V1,VanR,ECK120033736,pAmtR,pVanR,RiboJ53,P2,PhlF,ECK120033737,pTet,BydvJ,A1,AmtR,L3S2P55,L3_NONCE_PAD,pPhlF,YFP_cassette
