design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pQacR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,YFP_cassette,pTac,RiboJ60,Q2,QacR,ECK120010818,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
1,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pQacR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pTac,RiboJ60,Q2,QacR,ECK120010818,pPhlF,YFP_cassette,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
2,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pQacR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pTac,RiboJ60,Q2,QacR,ECK120010818,pTet,BydvJ,A1,AmtR,L3S2P55,pPhlF,YFP_cassette,Loc3_NONCE_PAD
3,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pQacR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pTac,RiboJ60,Q2,QacR,ECK120010818,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD,pPhlF,YFP_cassette
4,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pPhlF,YFP_cassette,pQacR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pTac,RiboJ60,Q2,QacR,ECK120010818,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
