design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pTet,pAmeR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,RiboJ10,S4,SrpR,ECK120029600,pHlyIIR,pLitR,SarJ,B3,BM3R1,L3S2P11,pTac,RiboJ54,F1,AmeR,L3S3P31,pSrpR,YFP_cassette,pBM3R1,YFP_cassette,pTet,pTac,PlmJ,L1,LitR,L3S2P24,pBAD,RiboJ51,H1,HlyIIR,ECK120033736,Loc3_NONCE_PAD,pPhlF,YFP_cassette
1,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pTet,pAmeR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,RiboJ10,S4,SrpR,ECK120029600,pHlyIIR,pLitR,SarJ,B3,BM3R1,L3S2P11,pTac,RiboJ54,F1,AmeR,L3S3P31,pTet,pTac,PlmJ,L1,LitR,L3S2P24,pBAD,RiboJ51,H1,HlyIIR,ECK120033736,pSrpR,YFP_cassette,Loc3_NONCE_PAD,pPhlF,YFP_cassette,pBM3R1,YFP_cassette
2,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pTet,pAmeR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,RiboJ10,S4,SrpR,ECK120029600,pHlyIIR,pLitR,SarJ,B3,BM3R1,L3S2P11,pBM3R1,YFP_cassette,pTac,RiboJ54,F1,AmeR,L3S3P31,pTet,pTac,PlmJ,L1,LitR,L3S2P24,pBAD,RiboJ51,H1,HlyIIR,ECK120033736,Loc3_NONCE_PAD,pPhlF,YFP_cassette,pSrpR,YFP_cassette
3,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pTet,pAmeR,RiboJ53,P3,PhlF,ECK120033737,pSrpR,YFP_cassette,pPhlF,RiboJ10,S4,SrpR,ECK120029600,pHlyIIR,pLitR,SarJ,B3,BM3R1,L3S2P11,pBM3R1,YFP_cassette,pTac,RiboJ54,F1,AmeR,L3S3P31,pTet,pTac,PlmJ,L1,LitR,L3S2P24,pBAD,RiboJ51,H1,HlyIIR,ECK120033736,Loc3_NONCE_PAD,pPhlF,YFP_cassette
4,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,YFP_cassette,pTet,pAmeR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,RiboJ10,S4,SrpR,ECK120029600,pHlyIIR,pLitR,SarJ,B3,BM3R1,L3S2P11,pTac,RiboJ54,F1,AmeR,L3S3P31,pTet,pTac,PlmJ,L1,LitR,L3S2P24,pBAD,RiboJ51,H1,HlyIIR,ECK120033736,pBM3R1,YFP_cassette,Loc3_NONCE_PAD,pPhlF,YFP_cassette
