design_name,parts
0,attB2_NONCE_PAD,PBad,SarJ,R17,Wphi,DT19,PCymRC,RiboJ64,R13,P2,DT86,pRpa,RiboJ69,R4,TP901,RpoC,attB7_NONCE_PAD,pP2,SarJ,R17,Wphi,DT19,PCymRC,RiboJ60,R12,P2hd,DT56,pP2hd,PlmJ,R9,933W,DT36,p933W,RiboJ54,R2,Lambda,Ret0,PBad,RiboJ60,R12,P2hd,DT56,pTP901,RiboJ54,R2,Lambda,Ret0,attB5_NONCE_PAD,pLambda,sRpa_cassette,pWphi,sPhl_cassette
1,attB2_NONCE_PAD,PBad,SarJ,R17,Wphi,DT19,PCymRC,RiboJ64,R13,P2,DT86,pRpa,RiboJ69,R4,TP901,RpoC,attB7_NONCE_PAD,pP2,SarJ,R17,Wphi,DT19,PCymRC,RiboJ60,R12,P2hd,DT56,pP2hd,PlmJ,R9,933W,DT36,p933W,RiboJ54,R2,Lambda,Ret0,attB5_NONCE_PAD,pTP901,RiboJ54,R2,Lambda,Ret0,pWphi,sPhl_cassette,pLambda,sRpa_cassette,PBad,RiboJ60,R12,P2hd,DT56
2,attB2_NONCE_PAD,PBad,SarJ,R17,Wphi,DT19,PCymRC,RiboJ64,R13,P2,DT86,pRpa,RiboJ69,R4,TP901,RpoC,attB7_NONCE_PAD,pP2,SarJ,R17,Wphi,DT19,PCymRC,RiboJ60,R12,P2hd,DT56,pP2hd,PlmJ,R9,933W,DT36,PBad,RiboJ60,R12,P2hd,DT56,attB5_NONCE_PAD,pLambda,sRpa_cassette,pTP901,RiboJ54,R2,Lambda,Ret0,pWphi,sPhl_cassette,p933W,RiboJ54,R2,Lambda,Ret0
3,attB2_NONCE_PAD,PBad,SarJ,R17,Wphi,DT19,PCymRC,RiboJ64,R13,P2,DT86,pRpa,RiboJ69,R4,TP901,RpoC,attB7_NONCE_PAD,pP2,SarJ,R17,Wphi,DT19,PCymRC,RiboJ60,R12,P2hd,DT56,pP2hd,PlmJ,R9,933W,DT36,PBad,RiboJ60,R12,P2hd,DT56,attB5_NONCE_PAD,p933W,RiboJ54,R2,Lambda,Ret0,pWphi,sPhl_cassette,pLambda,sRpa_cassette,pTP901,RiboJ54,R2,Lambda,Ret0
4,attB2_NONCE_PAD,PBad,SarJ,R17,Wphi,DT19,PCymRC,RiboJ64,R13,P2,DT86,pRpa,RiboJ69,R4,TP901,RpoC,attB7_NONCE_PAD,pP2,SarJ,R17,Wphi,DT19,PCymRC,RiboJ60,R12,P2hd,DT56,pP2hd,PlmJ,R9,933W,DT36,attB5_NONCE_PAD,p933W,RiboJ54,R2,Lambda,Ret0,pLambda,sRpa_cassette,pWphi,sPhl_cassette,PBad,RiboJ60,R12,P2hd,DT56,pTP901,RiboJ54,R2,Lambda,Ret0
