design_name,parts
0,L1_NONCE_PAD,pPhlF,YFP_reporter_cassette,L2_NONCE_PAD,pAmeR,RiboJ53,P1,PhlF,DT5,PVanCC,RiboJ54,F2,AmeRs,DT60,PTet,SarJ,B3,BM3R1,DT83,PVanCC,BydvJ,A1,AmtR,DT65,PBadmc,RiboJ57,E1,BetI,DT86,pAmtR,RiboJ60,Q1,QacR,R1,L3_NONCE_PAD,pBetI,RiboJ60,Q1,QacR,R1,pQacR,RiboJ53,P1,PhlF,DT5,PBadmc,RiboJ54,F2,AmeRs,DT60,pBM3R1,YFP_reporter_cassette
1,L1_NONCE_PAD,pPhlF,YFP_reporter_cassette,L2_NONCE_PAD,pAmeR,RiboJ53,P1,PhlF,DT5,PVanCC,RiboJ54,F2,AmeRs,DT60,PTet,SarJ,B3,BM3R1,DT83,PVanCC,BydvJ,A1,AmtR,DT65,PBadmc,RiboJ57,E1,BetI,DT86,pAmtR,RiboJ60,Q1,QacR,R1,L3_NONCE_PAD,pBM3R1,YFP_reporter_cassette,pQacR,RiboJ53,P1,PhlF,DT5,pBetI,RiboJ60,Q1,QacR,R1,PBadmc,RiboJ54,F2,AmeRs,DT60
2,L1_NONCE_PAD,pPhlF,YFP_reporter_cassette,L2_NONCE_PAD,pAmeR,RiboJ53,P1,PhlF,DT5,PVanCC,RiboJ54,F2,AmeRs,DT60,PTet,SarJ,B3,BM3R1,DT83,PVanCC,BydvJ,A1,AmtR,DT65,pAmtR,RiboJ60,Q1,QacR,R1,PBadmc,RiboJ57,E1,BetI,DT86,L3_NONCE_PAD,pBetI,RiboJ60,Q1,QacR,R1,PBadmc,RiboJ54,F2,AmeRs,DT60,pQacR,RiboJ53,P1,PhlF,DT5,pBM3R1,YFP_reporter_cassette
3,L1_NONCE_PAD,pPhlF,YFP_reporter_cassette,L2_NONCE_PAD,pAmeR,RiboJ53,P1,PhlF,DT5,PVanCC,RiboJ54,F2,AmeRs,DT60,PTet,SarJ,B3,BM3R1,DT83,pAmtR,RiboJ60,Q1,QacR,R1,PBadmc,RiboJ57,E1,BetI,DT86,PVanCC,BydvJ,A1,AmtR,DT65,L3_NONCE_PAD,PBadmc,RiboJ54,F2,AmeRs,DT60,pQacR,RiboJ53,P1,PhlF,DT5,pBetI,RiboJ60,Q1,QacR,R1,pBM3R1,YFP_reporter_cassette
4,L1_NONCE_PAD,pPhlF,YFP_reporter_cassette,L2_NONCE_PAD,pAmeR,RiboJ53,P1,PhlF,DT5,PVanCC,RiboJ54,F2,AmeRs,DT60,PTet,SarJ,B3,BM3R1,DT83,pAmtR,RiboJ60,Q1,QacR,R1,PVanCC,BydvJ,A1,AmtR,DT65,PBadmc,RiboJ57,E1,BetI,DT86,L3_NONCE_PAD,pBM3R1,YFP_reporter_cassette,pBetI,RiboJ60,Q1,QacR,R1,pQacR,RiboJ53,P1,PhlF,DT5,PBadmc,RiboJ54,F2,AmeRs,DT60
