design_name,parts
0,L1_NONCE_PAD,PM2,nanoluc_cassette,PM5,nanoluc_cassette,PM5,M2,ECK120029600,PM3,M2,ECK120029600,P_IPTG,M3,ECK120034435,P_BA,M4,ECK120033736,PM7,M5,ECK125109870,P_aTc,M7,pheA_1,PM4,M5,ECK125109870,L2_NONCE_PAD
1,L1_NONCE_PAD,PM2,nanoluc_cassette,PM5,nanoluc_cassette,PM3,M2,ECK120029600,PM5,M2,ECK120029600,PM4,M5,ECK125109870,P_IPTG,M3,ECK120034435,P_BA,M4,ECK120033736,PM7,M5,ECK125109870,P_aTc,M7,pheA_1,L2_NONCE_PAD
2,L1_NONCE_PAD,PM2,nanoluc_cassette,PM5,M2,ECK120029600,PM3,M2,ECK120029600,P_IPTG,M3,ECK120034435,PM5,nanoluc_cassette,P_BA,M4,ECK120033736,PM7,M5,ECK125109870,PM4,M5,ECK125109870,P_aTc,M7,pheA_1,L2_NONCE_PAD
3,L1_NONCE_PAD,PM2,nanoluc_cassette,PM5,M2,ECK120029600,PM3,M2,ECK120029600,PM4,M5,ECK125109870,P_IPTG,M3,ECK120034435,P_BA,M4,ECK120033736,PM5,nanoluc_cassette,PM7,M5,ECK125109870,P_aTc,M7,pheA_1,L2_NONCE_PAD
4,L1_NONCE_PAD,PM2,nanoluc_cassette,PM3,M2,ECK120029600,P_IPTG,M3,ECK120034435,PM5,nanoluc_cassette,P_BA,M4,ECK120033736,PM7,M5,ECK125109870,PM5,M2,ECK120029600,P_aTc,M7,pheA_1,PM4,M5,ECK125109870,L2_NONCE_PAD
