design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pLitR,pSrpR,RiboJ53,P3,PhlF,ECK120033737,pTet,RiboJ10,S4,SrpR,ECK120029600,pBAD,PlmJ,L1,LitR,L3S2P24,Loc3_NONCE_PAD,pPhlF,YFP_cassette
