design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pPhlF,YFP_cassette,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
1,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD,pPhlF,YFP_cassette
2,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,BydvJ,A1,AmtR,L3S2P55,pPhlF,YFP_cassette,Loc3_NONCE_PAD
3,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pPhlF,YFP_cassette,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
4,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pPhlF,YFP_cassette,pSrpR,pAmtR,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD
