design_name,parts
0,L1_NONCE_PAD,pQacR,YFP_reporter_cassette,L2_NONCE_PAD,PTet,RiboJ53,P1,PhlF,DT5,PCin,RiboJ57,E1,BetI,DT86,pBM3R1,RiboJ54,F2,AmeRs,DT60,pBetI,SarJ,B3,BM3R1,DT83,PBadmc,BydvJ,A1,AmtR,DT65,pPhlF,RiboJ60,Q1,QacR,R1,L3_NONCE_PAD,pAmtR,SarJ,B3,BM3R1,DT83,pAmeR,RiboJ60,Q1,QacR,R1
1,L1_NONCE_PAD,pQacR,YFP_reporter_cassette,L2_NONCE_PAD,PTet,RiboJ53,P1,PhlF,DT5,PCin,RiboJ57,E1,BetI,DT86,pPhlF,RiboJ60,Q1,QacR,R1,PBadmc,BydvJ,A1,AmtR,DT65,pBM3R1,RiboJ54,F2,AmeRs,DT60,pBetI,SarJ,B3,BM3R1,DT83,L3_NONCE_PAD,pAmeR,RiboJ60,Q1,QacR,R1,pAmtR,SarJ,B3,BM3R1,DT83
2,L1_NONCE_PAD,pQacR,YFP_reporter_cassette,L2_NONCE_PAD,PTet,RiboJ53,P1,PhlF,DT5,PCin,RiboJ57,E1,BetI,DT86,pBetI,SarJ,B3,BM3R1,DT83,PBadmc,BydvJ,A1,AmtR,DT65,pBM3R1,RiboJ54,F2,AmeRs,DT60,pPhlF,RiboJ60,Q1,QacR,R1,L3_NONCE_PAD,pAmtR,SarJ,B3,BM3R1,DT83,pAmeR,RiboJ60,Q1,QacR,R1
3,L1_NONCE_PAD,pQacR,YFP_reporter_cassette,L2_NONCE_PAD,PTet,RiboJ53,P1,PhlF,DT5,pPhlF,RiboJ60,Q1,QacR,R1,pBetI,SarJ,B3,BM3R1,DT83,pBM3R1,RiboJ54,F2,AmeRs,DT60,PBadmc,BydvJ,A1,AmtR,DT65,PCin,RiboJ57,E1,BetI,DT86,L3_NONCE_PAD,pAmeR,RiboJ60,Q1,QacR,R1,pAmtR,SarJ,B3,BM3R1,DT83
4,L1_NONCE_PAD,pQacR,YFP_reporter_cassette,L2_NONCE_PAD,PTet,RiboJ53,P1,PhlF,DT5,pPhlF,RiboJ60,Q1,QacR,R1,PCin,RiboJ57,E1,BetI,DT86,PBadmc,BydvJ,A1,AmtR,DT65,pBetI,SarJ,B3,BM3R1,DT83,pBM3R1,RiboJ54,F2,AmeRs,DT60,L3_NONCE_PAD,pAmeR,RiboJ60,Q1,QacR,R1,pAmtR,SarJ,B3,BM3R1,DT83
