design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pAmtR,pSrpR,RiboJ53,P3,PhlF,ECK120033737,pTac,RiboJ10,S4,SrpR,ECK120029600,pTet,BydvJ,A1,AmtR,L3S2P55,Loc3_NONCE_PAD,pPhlF,YFP_cassette
