design_name,parts
0,attB2_NONCE_PAD,pCin,RiboJ71,R3,P22,IlvGEDA,p933W,SarJ,R17,Wphi,DT19,PSalTTC,SarJ,R17,Wphi,DT19,PTac,BydvJ,R5,R1t,ECK120029600,p933W,RiboJ54,R2,Lambda,Ret0,PSalTTC,RiboJ60,R12,P2hd,DT56,pP2,PlmJ,R9,933W,DT36,attB7_NONCE_PAD,attB5_NONCE_PAD,pLambda,sRpa_cassette,pWphi,sPhl_cassette,pR1t,RiboJ64,R13,P2,DT86,pP2hd,RiboJ54,R2,Lambda,Ret0,pP22,RiboJ64,R13,P2,DT86
1,attB2_NONCE_PAD,pCin,RiboJ71,R3,P22,IlvGEDA,p933W,SarJ,R17,Wphi,DT19,PSalTTC,SarJ,R17,Wphi,DT19,PTac,BydvJ,R5,R1t,ECK120029600,p933W,RiboJ54,R2,Lambda,Ret0,PSalTTC,RiboJ60,R12,P2hd,DT56,pP2,PlmJ,R9,933W,DT36,attB7_NONCE_PAD,attB5_NONCE_PAD,pLambda,sRpa_cassette,pP2hd,RiboJ54,R2,Lambda,Ret0,pP22,RiboJ64,R13,P2,DT86,pR1t,RiboJ64,R13,P2,DT86,pWphi,sPhl_cassette
2,attB2_NONCE_PAD,pCin,RiboJ71,R3,P22,IlvGEDA,p933W,SarJ,R17,Wphi,DT19,PSalTTC,SarJ,R17,Wphi,DT19,PTac,BydvJ,R5,R1t,ECK120029600,p933W,RiboJ54,R2,Lambda,Ret0,PSalTTC,RiboJ60,R12,P2hd,DT56,pP2,PlmJ,R9,933W,DT36,attB7_NONCE_PAD,attB5_NONCE_PAD,pWphi,sPhl_cassette,pLambda,sRpa_cassette,pP22,RiboJ64,R13,P2,DT86,pP2hd,RiboJ54,R2,Lambda,Ret0,pR1t,RiboJ64,R13,P2,DT86
3,attB2_NONCE_PAD,pCin,RiboJ71,R3,P22,IlvGEDA,p933W,SarJ,R17,Wphi,DT19,PSalTTC,SarJ,R17,Wphi,DT19,PTac,BydvJ,R5,R1t,ECK120029600,p933W,RiboJ54,R2,Lambda,Ret0,PSalTTC,RiboJ60,R12,P2hd,DT56,pP2,PlmJ,R9,933W,DT36,attB7_NONCE_PAD,attB5_NONCE_PAD,pR1t,RiboJ64,R13,P2,DT86,pP2hd,RiboJ54,R2,Lambda,Ret0,pWphi,sPhl_cassette,pP22,RiboJ64,R13,P2,DT86,pLambda,sRpa_cassette
4,attB2_NONCE_PAD,pCin,RiboJ71,R3,P22,IlvGEDA,p933W,SarJ,R17,Wphi,DT19,PSalTTC,SarJ,R17,Wphi,DT19,PTac,BydvJ,R5,R1t,ECK120029600,p933W,RiboJ54,R2,Lambda,Ret0,PSalTTC,RiboJ60,R12,P2hd,DT56,pP2,PlmJ,R9,933W,DT36,attB7_NONCE_PAD,attB5_NONCE_PAD,pP22,RiboJ64,R13,P2,DT86,pR1t,RiboJ64,R13,P2,DT86,pP2hd,RiboJ54,R2,Lambda,Ret0,pWphi,sPhl_cassette,pLambda,sRpa_cassette
