design_name,parts
0,L1_NONCE_PAD,PM6,nanoluc_cassette,PM2,nanoluc_cassette,PM1,M2,ECK120029600,PM7,M5,ECK125109870,PM5,M1,L3S3P41,PM1,M6,L3S3P31,P_BA,M2,ECK120029600,P_BA,M3,ECK120034435,P_IPTG,M4,ECK120033736,PM4,M5,ECK125109870,PM3,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
1,L1_NONCE_PAD,PM6,nanoluc_cassette,PM2,nanoluc_cassette,PM1,M2,ECK120029600,PM5,M1,L3S3P41,P_BA,M2,ECK120029600,P_BA,M3,ECK120034435,P_IPTG,M4,ECK120033736,PM7,M5,ECK125109870,PM4,M5,ECK125109870,PM3,M6,L3S3P31,PM1,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
2,L1_NONCE_PAD,PM6,nanoluc_cassette,PM2,nanoluc_cassette,PM5,M1,L3S3P41,PM1,M2,ECK120029600,P_BA,M2,ECK120029600,PM7,M5,ECK125109870,P_BA,M3,ECK120034435,P_IPTG,M4,ECK120033736,PM4,M5,ECK125109870,PM3,M6,L3S3P31,P_aTc,M7,pheA_1,PM1,M6,L3S3P31,L2_NONCE_PAD
3,L1_NONCE_PAD,PM6,nanoluc_cassette,PM2,nanoluc_cassette,PM5,M1,L3S3P41,PM1,M2,ECK120029600,PM7,M5,ECK125109870,P_BA,M2,ECK120029600,P_BA,M3,ECK120034435,P_IPTG,M4,ECK120033736,PM4,M5,ECK125109870,PM3,M6,L3S3P31,P_aTc,M7,pheA_1,PM1,M6,L3S3P31,L2_NONCE_PAD
4,L1_NONCE_PAD,PM6,nanoluc_cassette,PM2,nanoluc_cassette,PM5,M1,L3S3P41,P_BA,M2,ECK120029600,PM1,M2,ECK120029600,P_BA,M3,ECK120034435,PM7,M5,ECK125109870,PM1,M6,L3S3P31,P_IPTG,M4,ECK120033736,PM4,M5,ECK125109870,PM3,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
