design_name,parts
0,L1_NONCE_PAD,PM6,nanoluc_cassette,P_IPTG,M1,L3S3P41,PM4,nanoluc_cassette,P_BA,M3,ECK120034435,P_aTc,M3,ECK120034435,PM1,M4,ECK120033736,PM3,M5,ECK125109870,PM5,M4,ECK120033736,P_BA,M6,L3S3P31,PM7,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
1,L1_NONCE_PAD,PM6,nanoluc_cassette,P_IPTG,M1,L3S3P41,PM4,nanoluc_cassette,P_BA,M3,ECK120034435,PM5,M4,ECK120033736,P_aTc,M3,ECK120034435,PM1,M4,ECK120033736,P_BA,M6,L3S3P31,PM3,M5,ECK125109870,PM7,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
2,L1_NONCE_PAD,PM6,nanoluc_cassette,P_IPTG,M1,L3S3P41,PM4,nanoluc_cassette,P_aTc,M3,ECK120034435,PM1,M4,ECK120033736,P_BA,M3,ECK120034435,PM3,M5,ECK125109870,PM5,M4,ECK120033736,PM7,M6,L3S3P31,P_BA,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
3,L1_NONCE_PAD,PM6,nanoluc_cassette,P_IPTG,M1,L3S3P41,P_BA,M3,ECK120034435,PM4,nanoluc_cassette,P_aTc,M3,ECK120034435,PM5,M4,ECK120033736,PM1,M4,ECK120033736,P_BA,M6,L3S3P31,PM3,M5,ECK125109870,PM7,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
4,L1_NONCE_PAD,PM6,nanoluc_cassette,P_IPTG,M1,L3S3P41,P_BA,M3,ECK120034435,P_aTc,M3,ECK120034435,PM4,nanoluc_cassette,PM5,M4,ECK120033736,PM1,M4,ECK120033736,PM3,M5,ECK125109870,P_BA,M6,L3S3P31,PM7,M6,L3S3P31,P_aTc,M7,pheA_1,L2_NONCE_PAD
