design_name,parts
0,L1_NONCE_PAD,L2_NONCE_PAD,pLux2,AraJ,V1,VanR,ECK120033736,pBetI,pVanR,RiboJ53,P2,PhlF,ECK120033737,pTet,RiboJ57,E1,BetI,L3S3P11,L3_NONCE_PAD,pPhlF,YFP_cassette
