design_name,parts
0,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pIcaRA,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pPhlF,YFP_cassette,pTet,ElvJ,I1,IcaRA,ECK120016170,Loc3_NONCE_PAD
1,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pIcaRA,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,ElvJ,I1,IcaRA,ECK120016170,Loc3_NONCE_PAD,pPhlF,YFP_cassette
2,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pIcaRA,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,ElvJ,I1,IcaRA,ECK120016170,pPhlF,YFP_cassette,Loc3_NONCE_PAD
3,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pSrpR,pIcaRA,RiboJ53,P3,PhlF,ECK120033737,pPhlF,YFP_cassette,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,ElvJ,I1,IcaRA,ECK120016170,Loc3_NONCE_PAD
4,Loc1_NONCE_PAD,Loc2_NONCE_PAD,pPhlF,YFP_cassette,pSrpR,pIcaRA,RiboJ53,P3,PhlF,ECK120033737,pBAD,RiboJ10,S4,SrpR,ECK120029600,pTet,ElvJ,I1,IcaRA,ECK120016170,Loc3_NONCE_PAD
